3.81479203e-05 4.75534017e+01
3.86928468e-05 4.82086825e+01
3.92455573e-05 4.88729909e+01
3.98061630e-05 4.95464515e+01
4.03747767e-05 5.02291905e+01
4.09515129e-05 5.09213364e+01
4.15364875e-05 5.16230189e+01
4.21298181e-05 5.23343699e+01
4.27316243e-05 5.30555206e+01
4.33420271e-05 5.37866053e+01
4.39611491e-05 5.45277607e+01
4.45891150e-05 5.52791288e+01
4.52260511e-05 5.60408527e+01
4.58720856e-05 5.68130731e+01
4.65273483e-05 5.75959320e+01
4.71919714e-05 5.83895748e+01
4.78660881e-05 5.91941491e+01
4.85498344e-05 6.00098061e+01
4.92433476e-05 6.08367003e+01
4.99467675e-05 6.16749880e+01
5.06602354e-05 6.25248242e+01
5.13838948e-05 6.33863661e+01
5.21178915e-05 6.42597764e+01
5.28623728e-05 6.51452216e+01
5.36174889e-05 6.60428681e+01
5.43833914e-05 6.69528781e+01
5.51602345e-05 6.78754194e+01
5.59481745e-05 6.88106695e+01
5.67473699e-05 6.97588103e+01
5.75579814e-05 7.07200151e+01
5.83801722e-05 7.16944527e+01
5.92141076e-05 7.26823026e+01
6.00599554e-05 7.36837601e+01
6.09178858e-05 7.46990214e+01
6.17880712e-05 7.57282733e+01
6.26706871e-05 7.67717015e+01
6.35659105e-05 7.78294988e+01
6.44739220e-05 7.89018649e+01
6.53949039e-05 7.99890003e+01
6.63290417e-05 8.10911090e+01
6.72765233e-05 8.22083974e+01
6.82375391e-05 8.33410750e+01
6.92122827e-05 8.44893554e+01
7.02009502e-05 8.56534504e+01
7.12037403e-05 8.68335728e+01
7.22208547e-05 8.80299409e+01
7.32524983e-05 8.92427844e+01
7.42988784e-05 9.04723361e+01
7.53602056e-05 9.17188267e+01
7.64366934e-05 9.29824884e+01
7.75285583e-05 9.42635519e+01
7.86360201e-05 9.55622473e+01
7.97593014e-05 9.68788145e+01
8.08986285e-05 9.82135120e+01
8.20542302e-05 9.95666004e+01
8.32263393e-05 1.00938324e+02
8.44151914e-05 1.02328926e+02
8.56210256e-05 1.03738664e+02
8.68440847e-05 1.05167816e+02
8.80846148e-05 1.06616656e+02
8.93428653e-05 1.08085449e+02
9.06190892e-05 1.09574460e+02
9.19135436e-05 1.11083963e+02
9.32264886e-05 1.12614240e+02
9.45581885e-05 1.14165576e+02
9.59089111e-05 1.15738268e+02
9.72789282e-05 1.17332614e+02
9.86685155e-05 1.18948908e+02
1.00077952e-04 1.20587450e+02
1.01507522e-04 1.22248544e+02
1.02957513e-04 1.23932501e+02
1.04428217e-04 1.25639634e+02
1.05919928e-04 1.27370262e+02
1.07432948e-04 1.29124706e+02
1.08967581e-04 1.30903288e+02
1.10524136e-04 1.32706334e+02
1.12102925e-04 1.34534185e+02
1.13704267e-04 1.36387190e+02
1.15328483e-04 1.38265697e+02
1.16975900e-04 1.40170050e+02
1.18646850e-04 1.42100598e+02
1.20341669e-04 1.44057701e+02
1.22060697e-04 1.46041725e+02
1.23804281e-04 1.48053043e+02
1.25572772e-04 1.50092038e+02
1.27366524e-04 1.52159086e+02
1.29185900e-04 1.54254556e+02
1.31031264e-04 1.56378824e+02
1.32902989e-04 1.58532299e+02
1.34801450e-04 1.60715396e+02
1.36727030e-04 1.62928517e+02
1.38680117e-04 1.65172056e+02
1.40661102e-04 1.67446426e+02
1.42670384e-04 1.69752067e+02
1.44708368e-04 1.72089417e+02
1.46775465e-04 1.74458902e+02
1.48872089e-04 1.76860945e+02
1.50998662e-04 1.79295987e+02
1.53155613e-04 1.81764482e+02
1.55343374e-04 1.84266893e+02
1.57562386e-04 1.86803698e+02
1.59813096e-04 1.89375374e+02
1.62095957e-04 1.91982382e+02
1.64411427e-04 1.94625176e+02
1.66759973e-04 1.97304252e+02
1.69142068e-04 2.00020129e+02
1.71558188e-04 2.02773321e+02
1.74008822e-04 2.05564318e+02
1.76494462e-04 2.08393616e+02
1.79015609e-04 2.11261747e+02
1.81572770e-04 2.14169252e+02
1.84166458e-04 2.17116670e+02
1.86797196e-04 2.20104538e+02
1.89465512e-04 2.23133401e+02
1.92171945e-04 2.26203821e+02
1.94917037e-04 2.29316365e+02
1.97701342e-04 2.32471597e+02
2.00525420e-04 2.35670088e+02
2.03389839e-04 2.38912432e+02
2.06295174e-04 2.42199247e+02
2.09242012e-04 2.45531143e+02
2.12230942e-04 2.48908704e+02
2.15262570e-04 2.52332521e+02
2.18337502e-04 2.55803243e+02
2.21456358e-04 2.59321545e+02
2.24619765e-04 2.62888071e+02
2.27828361e-04 2.66503433e+02
2.31082791e-04 2.70168271e+02
2.34383708e-04 2.73883280e+02
2.37731777e-04 2.77649158e+02
2.41127672e-04 2.81466591e+02
2.44572076e-04 2.85336244e+02
2.48065682e-04 2.89258816e+02
2.51609193e-04 2.93235036e+02
2.55203321e-04 2.97265637e+02
2.58848790e-04 3.01351351e+02
2.62546332e-04 3.05492910e+02
2.66296692e-04 3.09691075e+02
2.70100624e-04 3.13946617e+02
2.73958895e-04 3.18260298e+02
2.77872279e-04 3.22632872e+02
2.81841564e-04 3.27065119e+02
2.85867548e-04 3.31557860e+02
2.89951042e-04 3.36111938e+02
2.94092866e-04 3.40728156e+02
2.98293855e-04 3.45407308e+02
3.02554853e-04 3.50150228e+02
3.06876718e-04 3.54957808e+02
3.11260318e-04 3.59830940e+02
3.15706537e-04 3.64770465e+02
3.20216268e-04 3.69777231e+02
3.24790417e-04 3.74852129e+02
3.29429908e-04 3.79996086e+02
3.34135671e-04 3.85210031e+02
3.38908653e-04 3.90494878e+02
3.43749816e-04 3.95851555e+02
3.48660134e-04 4.01281020e+02
3.53640591e-04 4.06784237e+02
3.58692194e-04 4.12362191e+02
3.63815955e-04 4.18015873e+02
3.69012909e-04 4.23746281e+02
3.74284098e-04 4.29554400e+02
3.79630584e-04 4.35441242e+02
3.85053442e-04 4.41407838e+02
3.90553763e-04 4.47455244e+02
3.96132653e-04 4.53584523e+02
4.01791236e-04 4.59796754e+02
4.07530649e-04 4.66093020e+02
4.13352047e-04 4.72474397e+02
4.19256603e-04 4.78941977e+02
4.25245501e-04 4.85496889e+02
4.31319948e-04 4.92140279e+02
4.37481165e-04 4.98873303e+02
4.43730394e-04 5.05697123e+02
4.50068891e-04 5.12612905e+02
4.56497928e-04 5.19621790e+02
4.63018803e-04 5.26724944e+02
4.69632826e-04 5.33923626e+02
4.76341327e-04 5.41219121e+02
4.83145656e-04 5.48612667e+02
4.90047181e-04 5.56105464e+02
4.97047292e-04 5.63698739e+02
5.04147397e-04 5.71393791e+02
5.11348924e-04 5.79191945e+02
5.18653321e-04 5.87094507e+02
5.26062058e-04 5.95102787e+02
5.33576626e-04 6.03218114e+02
5.41198537e-04 6.11441828e+02
5.48929322e-04 6.19775296e+02
5.56770540e-04 6.28219902e+02
5.64723764e-04 6.36777054e+02
5.72790599e-04 6.45448146e+02
5.80972663e-04 6.54234568e+02
5.89271604e-04 6.63137747e+02
5.97689094e-04 6.72159130e+02
6.06226823e-04 6.81300194e+02
6.14886509e-04 6.90562438e+02
6.23669896e-04 6.99947384e+02
6.32578750e-04 7.09456515e+02
6.41614862e-04 7.19091312e+02
6.50780052e-04 7.28853286e+02
6.60076163e-04 7.38743976e+02
6.69505063e-04 7.48764955e+02
6.79068652e-04 7.58917828e+02
6.88768853e-04 7.69204222e+02
6.98607616e-04 7.79625734e+02
7.08586922e-04 7.90183954e+02
7.18708778e-04 8.00880512e+02
7.28975222e-04 8.11717075e+02
7.39388317e-04 8.22695319e+02
7.49950157e-04 8.33816905e+02
7.60662869e-04 8.45083498e+02
7.71528607e-04 8.56496792e+02
7.82549558e-04 8.68058505e+02
7.93727940e-04 8.79770391e+02
8.05065997e-04 8.91634248e+02
8.16566016e-04 9.03651870e+02
8.28230306e-04 9.15825009e+02
8.40061217e-04 9.28155413e+02
8.52061127e-04 9.40644868e+02
8.64232449e-04 9.53295185e+02
8.76577635e-04 9.66108200e+02
8.89099164e-04 9.79085770e+02
9.01799560e-04 9.92229774e+02
9.14681376e-04 1.00554212e+03
9.27747201e-04 1.01902474e+03
9.40999666e-04 1.03267949e+03
9.54441437e-04 1.04650816e+03
9.68075219e-04 1.06051267e+03
9.81903753e-04 1.07469501e+03
9.95929822e-04 1.08905723e+03
1.01015625e-03 1.10360126e+03
1.02458589e-03 1.11832906e+03
1.03922165e-03 1.13324255e+03
1.05406648e-03 1.14834367e+03
1.06912337e-03 1.16363443e+03
1.08439533e-03 1.17911693e+03
1.09988544e-03 1.19479329e+03
1.11559683e-03 1.21066547e+03
1.13153265e-03 1.22673544e+03
1.14769610e-03 1.24300524e+03
1.16409044e-03 1.25947699e+03
1.18071896e-03 1.27615278e+03
1.19758502e-03 1.29303464e+03
1.21469200e-03 1.31012458e+03
1.23204335e-03 1.32742473e+03
1.24964256e-03 1.34493724e+03
1.26749316e-03 1.36266421e+03
1.28559875e-03 1.38060771e+03
1.30396296e-03 1.39876977e+03
1.32258951e-03 1.41715250e+03
1.34148213e-03 1.43575798e+03
1.36064461e-03 1.45458841e+03
1.38008083e-03 1.47364597e+03
1.39979469e-03 1.49293275e+03
1.41979015e-03 1.51245073e+03
1.44007124e-03 1.53220192e+03
1.46064203e-03 1.55218844e+03
1.48150666e-03 1.57241245e+03
1.50266934e-03 1.59287606e+03
1.52413432e-03 1.61358140e+03
1.54590591e-03 1.63453054e+03
1.56798850e-03 1.65572546e+03
1.59038655e-03 1.67716818e+03
1.61310452e-03 1.69886079e+03
1.63614702e-03 1.72080538e+03
1.65951868e-03 1.74300394e+03
1.68322417e-03 1.76545843e+03
1.70726830e-03 1.78817082e+03
1.73165588e-03 1.81114313e+03
1.75639184e-03 1.83437735e+03
1.78148114e-03 1.85787536e+03
1.80692882e-03 1.88163902e+03
1.83274001e-03 1.90567027e+03
1.85891990e-03 1.92997105e+03
1.88547377e-03 1.95454325e+03
1.91240694e-03 1.97938863e+03
1.93972483e-03 2.00450893e+03
1.96743296e-03 2.02990596e+03
1.99553689e-03 2.05558148e+03
2.02404227e-03 2.08153719e+03
2.05295483e-03 2.10777468e+03
2.08228040e-03 2.13429560e+03
2.11202488e-03 2.16110164e+03
2.14219423e-03 2.18819443e+03
2.17279455e-03 2.21557541e+03
2.20383197e-03 2.24324596e+03
2.23531275e-03 2.27120754e+03
2.26724322e-03 2.29946166e+03
2.29962981e-03 2.32800974e+03
2.33247902e-03 2.35685300e+03
2.36579747e-03 2.38599264e+03
2.39959186e-03 2.41542987e+03
2.43386899e-03 2.44516583e+03
2.46863576e-03 2.47520160e+03
2.50389914e-03 2.50553809e+03
2.53966624e-03 2.53617621e+03
2.57594427e-03 2.56711681e+03
2.61274052e-03 2.59836069e+03
2.65006239e-03 2.62990871e+03
2.68791738e-03 2.66176168e+03
2.72631311e-03 2.69392013e+03
2.76525731e-03 2.72638430e+03
2.80475780e-03 2.75915456e+03
2.84482255e-03 2.79223158e+03
2.88545961e-03 2.82561585e+03
2.92667714e-03 2.85930741e+03
2.96848345e-03 2.89330604e+03
3.01088695e-03 2.92761163e+03
3.05389616e-03 2.96222418e+03
3.09751974e-03 2.99714363e+03
3.14176646e-03 3.03236967e+03
3.18664524e-03 3.06790195e+03
3.23216508e-03 3.10373983e+03
3.27833515e-03 3.13988254e+03
3.32516475e-03 3.17632936e+03
3.37266328e-03 3.21307962e+03
3.42084030e-03 3.25013241e+03
3.46970553e-03 3.28748630e+03
3.51926876e-03 3.32513975e+03
3.56953999e-03 3.36309151e+03
3.62052931e-03 3.40134050e+03
3.67224701e-03 3.43988504e+03
3.72470345e-03 3.47872296e+03
3.77790922e-03 3.51785210e+03
3.83187502e-03 3.55727050e+03
3.88661168e-03 3.59697607e+03
3.94213024e-03 3.63696626e+03
3.99844187e-03 3.67723814e+03
4.05555787e-03 3.71778892e+03
4.11348976e-03 3.75861586e+03
4.17224917e-03 3.79971607e+03
4.23184793e-03 3.84108612e+03
4.29229804e-03 3.88272246e+03
4.35361165e-03 3.92462112e+03
4.41580111e-03 3.96677786e+03
4.47887891e-03 4.00918859e+03
4.54285774e-03 4.05184938e+03
4.60775049e-03 4.09475609e+03
4.67357020e-03 4.13790391e+03
4.74033013e-03 4.18128770e+03
4.80804368e-03 4.22490223e+03
4.87672449e-03 4.26874201e+03
4.94638639e-03 4.31280141e+03
5.01704337e-03 4.35707461e+03
5.08870965e-03 4.40155557e+03
5.16139965e-03 4.44623825e+03
5.23512801e-03 4.49111637e+03
5.30990954e-03 4.53618293e+03
5.38575929e-03 4.58143040e+03
5.46269252e-03 4.62685135e+03
5.54072471e-03 4.67243866e+03
5.61987155e-03 4.71818488e+03
5.70014898e-03 4.76408149e+03
5.78157314e-03 4.81011967e+03
5.86416039e-03 4.85629078e+03
5.94792737e-03 4.90258632e+03
6.03289094e-03 4.94899723e+03
6.11906816e-03 4.99551330e+03
6.20647639e-03 5.04212425e+03
6.29513321e-03 5.08882027e+03
6.38505645e-03 5.13559147e+03
6.47626420e-03 5.18242687e+03
6.56877482e-03 5.22931459e+03
6.66260692e-03 5.27624277e+03
6.75777937e-03 5.32319960e+03
6.85431131e-03 5.37017321e+03
6.95222217e-03 5.41715143e+03
7.05153164e-03 5.46412182e+03
7.15225971e-03 5.51107096e+03
7.25442663e-03 5.55798445e+03
7.35805296e-03 5.60484805e+03
7.46315955e-03 5.65164798e+03
7.56976754e-03 5.69837021e+03
7.67789839e-03 5.74499959e+03
7.78757383e-03 5.79152045e+03
7.89881593e-03 5.83791689e+03
8.01164709e-03 5.88417278e+03
8.12608999e-03 5.93027151e+03
8.24216765e-03 5.97619558e+03
8.35990344e-03 6.02192724e+03
8.47932102e-03 6.06744911e+03
8.60044443e-03 6.11274392e+03
8.72329804e-03 6.15779346e+03
8.84790658e-03 6.20257854e+03
8.97429508e-03 6.24707955e+03
9.10248898e-03 6.29127625e+03
9.23251409e-03 6.33514814e+03
9.36439653e-03 6.37867470e+03
9.49816286e-03 6.42183523e+03
9.63384000e-03 6.46460849e+03
9.77145522e-03 6.50697247e+03
9.91103620e-03 6.54890493e+03
1.00526111e-02 6.59038314e+03
1.01962082e-02 6.63138409e+03
1.03418566e-02 6.67188436e+03
1.04895856e-02 6.71186020e+03
1.06394247e-02 6.75128721e+03
1.07914043e-02 6.79014009e+03
1.09455548e-02 6.82839363e+03
1.11019073e-02 6.86602301e+03
1.12604932e-02 6.90300336e+03
1.14213445e-02 6.93930844e+03
1.15844934e-02 6.97491108e+03
1.17499729e-02 7.00978436e+03
1.19178161e-02 7.04390157e+03
1.20880570e-02 7.07723574e+03
1.22607296e-02 7.10975850e+03
1.24358688e-02 7.14144137e+03
1.26135098e-02 7.17225620e+03
1.27936883e-02 7.20217516e+03
1.29764406e-02 7.23116959e+03
1.31618034e-02 7.25920954e+03
1.33498140e-02 7.28626530e+03
1.35405103e-02 7.31230826e+03
1.37339306e-02 7.33731005e+03
1.39301139e-02 7.36124111e+03
1.41290995e-02 7.38407114e+03
1.43309275e-02 7.40577022e+03
1.45356386e-02 7.42630900e+03
1.47432740e-02 7.44565836e+03
1.49538751e-02 7.46378880e+03
1.51674847e-02 7.48067101e+03
1.53841458e-02 7.49627559e+03
1.56039016e-02 7.51057327e+03
1.58267965e-02 7.52353528e+03
1.60528754e-02 7.53513365e+03
1.62821837e-02 7.54534078e+03
1.65147676e-02 7.55412912e+03
1.67506740e-02 7.56147155e+03
1.69899501e-02 7.56734158e+03
1.72326442e-02 7.57171321e+03
1.74788049e-02 7.57456146e+03
1.77284820e-02 7.57586235e+03
1.79817258e-02 7.57559269e+03
1.82385869e-02 7.57372979e+03
1.84991171e-02 7.57025172e+03
1.87633691e-02 7.56513844e+03
1.90313955e-02 7.55837152e+03
1.93032508e-02 7.54993337e+03
1.95789894e-02 7.53980665e+03
1.98586668e-02 7.52797537e+03
2.01423391e-02 7.51442664e+03
2.04300637e-02 7.49914946e+03
2.07218983e-02 7.48213403e+03
2.10179016e-02 7.46337176e+03
2.13181332e-02 7.44285609e+03
2.16226535e-02 7.42058342e+03
2.19315237e-02 7.39655197e+03
2.22448059e-02 7.37076197e+03
2.25625633e-02 7.34321543e+03
2.28848597e-02 7.31391742e+03
2.32117600e-02 7.28287614e+03
2.35433299e-02 7.25010208e+03
2.38796363e-02 7.21560873e+03
2.42207465e-02 7.17941171e+03
2.45667292e-02 7.14153026e+03
2.49176542e-02 7.10198611e+03
2.52735922e-02 7.06080381e+03
2.56346145e-02 7.01801105e+03
2.60007938e-02 6.97363824e+03
2.63722039e-02 6.92772147e+03
2.67489193e-02 6.88029878e+03
2.71310160e-02 6.83141126e+03
2.75185708e-02 6.78110184e+03
2.79116616e-02 6.72941781e+03
2.83103676e-02 6.67641181e+03
2.87147689e-02 6.62213804e+03
2.91249469e-02 6.56665441e+03
2.95409840e-02 6.51002004e+03
2.99629642e-02 6.45229930e+03
3.03909721e-02 6.39355923e+03
3.08250940e-02 6.33386941e+03
3.12654170e-02 6.27330316e+03
3.17120299e-02 6.21193465e+03
3.21650224e-02 6.14984303e+03
3.26244859e-02 6.08710784e+03
3.30905125e-02 6.02381180e+03
3.35631961e-02 5.96003897e+03
3.40426318e-02 5.89587469e+03
3.45289160e-02 5.83140763e+03
3.50221465e-02 5.76672547e+03
3.55224226e-02 5.70191859e+03
3.60298450e-02 5.63707595e+03
3.65445157e-02 5.57228789e+03
3.70665383e-02 5.50764449e+03
3.75960176e-02 5.44323463e+03
3.81330604e-02 5.37914766e+03
3.86777745e-02 5.31547005e+03
3.92302698e-02 5.25228739e+03
3.97906571e-02 5.18968223e+03
4.03590494e-02 5.12773494e+03
4.09355609e-02 5.06652318e+03
4.15203076e-02 5.00612058e+03
4.21134072e-02 4.94659674e+03
4.27149788e-02 4.88801707e+03
4.33251437e-02 4.83044082e+03
4.39440246e-02 4.77392297e+03
4.45717459e-02 4.71851169e+03
4.52084340e-02 4.66424915e+03
4.58542168e-02 4.61117115e+03
4.65092243e-02 4.55930374e+03
4.71735885e-02 4.50866797e+03
4.78474426e-02 4.45927360e+03
4.85309226e-02 4.41112540e+03
4.92241658e-02 4.36421492e+03
4.99273115e-02 4.31852738e+03
5.06405014e-02 4.27403618e+03
5.13638790e-02 4.23070766e+03
5.20975898e-02 4.18849444e+03
5.28417812e-02 4.14734062e+03
5.35966030e-02 4.10717864e+03
5.43622072e-02 4.06793348e+03
5.51387478e-02 4.02951681e+03
5.59263809e-02 3.99183291e+03
5.67252649e-02 3.95477377e+03
5.75355606e-02 3.91822511e+03
5.83574311e-02 3.88206098e+03
5.91910417e-02 3.84615054e+03
6.00365600e-02 3.81035619e+03
6.08941561e-02 3.77453399e+03
6.17640027e-02 3.73853533e+03
6.26462747e-02 3.70221036e+03
6.35411495e-02 3.66540941e+03
6.44488072e-02 3.62798113e+03
6.53694304e-02 3.58977906e+03
6.63032043e-02 3.55066281e+03
6.72503168e-02 3.51049708e+03
6.82109583e-02 3.46916125e+03
6.91853222e-02 3.42654844e+03
7.01736045e-02 3.38254502e+03
7.11760039e-02 3.33710473e+03
7.21927223e-02 3.29022374e+03
7.32239639e-02 3.24173017e+03
7.42699364e-02 3.19160257e+03
7.53308502e-02 3.13995457e+03
7.64069187e-02 3.08681084e+03
7.74983583e-02 3.03224052e+03
7.86053886e-02 2.97634907e+03
7.97282325e-02 2.91926220e+03
8.08671157e-02 2.86113933e+03
8.20222672e-02 2.80216203e+03
8.31939197e-02 2.74253603e+03
8.43823088e-02 2.68248933e+03
8.55876734e-02 2.62226662e+03
8.68102561e-02 2.56212782e+03
8.80503029e-02 2.50234217e+03
8.93080632e-02 2.44318308e+03
9.05837901e-02 2.38492387e+03
9.18777401e-02 2.32783316e+03
9.31901737e-02 2.27216925e+03
9.45213548e-02 2.21817316e+03
9.58715514e-02 2.16606556e+03
9.72410348e-02 2.11604128e+03
9.86300807e-02 2.06826489e+03
1.00038969e-01 2.02286623e+03
1.01467982e-01 1.97993623e+03
1.02917408e-01 1.93952545e+03
1.04387538e-01 1.90164143e+03
1.05878669e-01 1.86624634e+03
1.07391100e-01 1.83325602e+03
1.08925135e-01 1.80254021e+03
1.10481083e-01 1.77392640e+03
1.12059257e-01 1.74719228e+03
1.13659975e-01 1.72208444e+03
1.15283559e-01 1.69833009e+03
1.16930334e-01 1.67560903e+03
1.18600633e-01 1.65356811e+03
1.20294792e-01 1.63183938e+03
1.22013151e-01 1.61005832e+03
1.23756055e-01 1.58787984e+03
1.25523857e-01 1.56498806e+03
1.27316911e-01 1.54110898e+03
1.29135577e-01 1.51601108e+03
1.30980223e-01 1.48952026e+03
1.32851218e-01 1.46150773e+03
1.34748940e-01 1.43191600e+03
1.36673771e-01 1.40078481e+03
1.38626096e-01 1.36822865e+03
1.40606309e-01 1.33443143e+03
1.42614809e-01 1.29967303e+03
1.44652000e-01 1.26430054e+03
1.46718291e-01 1.22868017e+03
1.48814098e-01 1.19320322e+03
1.50939843e-01 1.15826897e+03
1.53095953e-01 1.12425372e+03
1.55282862e-01 1.09152267e+03
1.57501010e-01 1.06040050e+03
1.59750843e-01 1.03114865e+03
1.62032816e-01 1.00396434e+03
1.64347384e-01 9.78947528e+02
1.66695014e-01 9.56088444e+02
1.69076180e-01 9.35295833e+02
1.71491360e-01 9.16405042e+02
1.73941040e-01 8.99176633e+02
1.76425712e-01 8.83305884e+02
1.78945876e-01 8.68437814e+02
1.81502040e-01 8.54164936e+02
1.84094718e-01 8.40070424e+02
1.86724432e-01 8.25764066e+02
1.89391709e-01 8.10911302e+02
1.92097088e-01 7.95251183e+02
1.94841111e-01 7.78601225e+02
1.97624331e-01 7.60883009e+02
2.00447309e-01 7.42117770e+02
2.03310612e-01 7.22442892e+02
2.06214816e-01 7.02109666e+02
2.09160505e-01 6.81434666e+02
2.12148272e-01 6.60778986e+02
2.15178717e-01 6.40502496e+02
2.18252452e-01 6.20946610e+02
2.21370094e-01 6.02412861e+02
2.24532269e-01 5.85136009e+02
2.27739614e-01 5.69242475e+02
2.30992776e-01 5.54745787e+02
2.34292407e-01 5.41556950e+02
2.37639173e-01 5.29504576e+02
2.41033745e-01 5.18349359e+02
